source,grade,value_mean,value_std,value_p90,value_p95,saturation_mean,saturation_std,gray_mean,gray_std,hue_sin,hue_cos,chromatic_fraction,yellow_candidate_ratio,lab_L_mean,lab_L_std,lab_a_mean,lab_a_std,lab_b_mean,lab_b_std,highlight_candidate_ratio,highlight_largest_ratio,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_entropy,lbp_entropy,edge_density_proxy,lbp_00,lbp_01,lbp_02,lbp_03,lbp_04,lbp_05,lbp_06,lbp_07,lbp_08,lbp_09,lbp_10,lbp_11,lbp_12,lbp_13,lbp_14,lbp_15,lbp_16,lbp_17
WIN_20260823_22_07_32_Pro_jpg,C,150.28756860745438,61.30170375384576,225.0,236.5,74.83309928263961,71.6165836125629,137.2319711272507,67.34404817936934,-0.009384946473192754,0.02517649002376119,0.6139356429601901,0.2513462989128235,56.55582046508789,26.72061824798584,1.8590906262397766,5.089927434921265,3.2084769010543823,17.256877899169922,0.11223663499793814,0.05639270547310006,7.598828245755154,0.4206432912673621,0.10201545111141933,7.031684406953344,3.0720766807409046,0.3559279194839067,0.09453966269129872,0.05836583149803651,0.03123357338938299,0.018630968314819873,0.016277268528336143,0.01559638847027148,0.016742462362131925,0.018958666018756447,0.018741362870924635,0.019742492763052198,0.016114539819972972,0.013706858908246161,0.017606762574728478,0.018932138425505896,0.030734456805325265,0.055534483214856656,0.10100715519947481,0.4393977498866267
WIN_20260823_22_07_34_Pro_jpg,C,153.04153653559632,53.07235678427045,218.0,231.5,65.59467048912347,64.45074226303916,136.86252017848204,57.837962838556,0.14415132959181598,0.14718109351114525,0.5959494552925084,0.24909814244413647,56.33319664001465,23.07843780517578,1.897910237312317,4.735924005508423,5.060540199279785,15.079410552978516,0.0881073336709102,0.028408640121947236,7.2547526326317335,0.4250580214398798,0.106440916213873,6.9578853090345385,3.038470170986664,0.35565455189399775,0.09808121698265734,0.05773552459605144,0.030299969956314857,0.01937902493141115,0.01662361931217147,0.01324390149674395,0.01487454739720581,0.01703346972891663,0.018096480682229635,0.016607502189108926,0.0165299270345354,0.014498867459714343,0.01646801025459116,0.01975555613132738,0.03216691897810611,0.055866648282276096,0.0977186623165566,0.4426929984913681
WIN_20260823_22_07_36_Pro_jpg,C,147.05785512699907,57.34796204417898,221.0,232.0,80.82251213592232,72.6494725639129,132.30120688179406,62.45860127240574,0.034127214158851775,0.1079204760512708,0.5717385754403881,0.23471307619943557,54.62029266357422,25.09568214416504,1.2238080501556396,5.5951433181762695,2.9823379516601562,15.542500495910645,0.10659527865660745,0.02879600937192956,7.390737909858795,0.4189002367605146,0.10341945631026188,7.0226559601431084,3.0460315976332657,0.35559736594543745,0.0971497046991355,0.058272239437684226,0.02655093183558846,0.01669802445907808,0.01643413506804759,0.015317845289762573,0.0155694958808858,0.017458997808177765,0.018579492003762934,0.0187438591187363,0.016211386264998722,0.015109223300970873,0.01574648164550733,0.019469457288878073,0.0343149184716476,0.05463364820015318,0.10230479774223894,0.4412041392285983
WIN_20260823_22_07_41_Pro_jpg,C,148.48568811541105,63.473766684027545,227.0,237.0,83.3245632065776,73.72860839920585,132.2164785886759,69.29556305632873,-0.13518750722095213,-0.00866506200152245,0.6467839472237493,0.27371956339210746,54.20001983642578,27.971851348876953,2.1776645183563232,4.909183502197266,0.07675344496965408,17.568737030029297,0.12108301264431007,0.04850976361767729,6.984776519204698,0.4190296559160624,0.10170610373897145,7.0140208213899236,3.017301590599949,0.3501984126984127,0.10226104830421377,0.05778184871383864,0.028365878725590956,0.014902363823227132,0.014241373014423955,0.01223297425597955,0.015884608362242102,0.01816886355539722,0.019246031746031747,0.016432353478181488,0.016258300893061597,0.014682539682539682,0.015416238437821172,0.018849206349206348,0.02779283496772286,0.06025196275333212,0.10873015873015873,0.4354573484069887
WIN_20260823_22_07_47_Pro_jpg,C,149.12852976066517,59.93021128240885,228.5,238.5,81.32916244853381,71.42287686212057,134.60811829992207,65.61812351780031,0.008851160096833791,-0.04351522277774097,0.6398367987688929,0.28202791786168,55.14618492126465,26.315321922302246,1.8964843153953552,4.62882399559021,3.5189393758773804,16.260754585266113,0.1379346434464665,0.06459724481344777,7.408707400476973,0.41829802365696195,0.0994497458278692,7.07763219744221,3.027158572671069,0.3520972199688539,0.09967316774238788,0.05867349206121847,0.027937744728658093,0.01806158236755044,0.01448818962921292,0.01604440483883943,0.014659640492367797,0.017559309756566853,0.020589461927606682,0.016898190105752976,0.015567905705810124,0.013432784887451964,0.015079330893838037,0.017878862435553464,0.029333517150187477,0.058031256976215875,0.1035255532721907,0.44099208506916376
WIN_20260823_22_07_49_Pro_jpg,C,143.3474557908986,64.28585423932783,225.5,236.0,86.7800548737859,74.15339329045315,129.5565258032019,70.74188739862862,-0.17268252278348448,-0.16987858597061067,0.641270245308627,0.21935314455774868,52.871463775634766,28.347530364990234,1.4310998171567917,4.491947650909424,-0.38020386174321175,14.919500350952148,0.13188989049584102,0.050396889619481564,8.10866233753065,0.4006602983813089,0.0938785655777504,7.144040327465257,2.9757616551859556,0.3489571922451408,0.10540630515923699,0.058314519026401584,0.027617246809278274,0.014962800406786918,0.012889072551527509,0.01472027167031196,0.012995294968174862,0.01495517133644098,0.017627461852941416,0.01527966600653,0.013350984229308163,0.01312403297806645,0.014027811337527556,0.016775927716868092,0.02801234026076104,0.06053267524154732,0.11194660321280593,0.4449978892175018
WIN_20260823_22_07_50_Pro_jpg,C,152.25391556501816,58.210559971632506,219.0,229.82499999999982,66.57953425548811,63.00118336542329,138.45061897227538,61.87809454541053,0.04815578446070722,0.06588105465724278,0.5064082863727954,0.25657010604446245,57.00755500793457,24.650628089904785,0.37862973660230637,4.463339567184448,4.306263208389282,14.046616554260254,0.09644500008894498,0.02183842888519823,7.735851486896982,0.4250195592944187,0.10712271106088694,6.966022391828725,3.02804662093008,0.35672245478330356,0.09797348791291767,0.057467135355995666,0.030815530811656465,0.01916025925078626,0.015737108378998887,0.01428101706080918,0.014716201737841644,0.016752485093247303,0.018495051722151074,0.018338649690358304,0.01539472169724713,0.014698015747718977,0.01575722346274748,0.019332692682988692,0.030446737496442063,0.05520310936730617,0.09904659815371522,0.4487969755876595
WIN_20260823_22_07_53_Pro_jpg,C,148.3987338610155,57.38360860596552,220.5,233.5,82.65106422961813,73.8209330703007,133.6594791916945,63.185032285792104,-0.04081399311195513,0.06362052101248244,0.5957889344262295,0.2583319479719849,55.06727409362793,25.24530029296875,1.6350115537643433,5.945473909378052,2.338211476802826,18.23591136932373,0.09850059790972243,0.017496409885372672,8.389098306913878,0.39822242325304513,0.09683536707681613,7.148630373088578,3.0862393065941616,0.3520203616583358,0.09820104202525898,0.05523314341117748,0.02949217238949698,0.018021203374318243,0.0156900010066476,0.016784037558685447,0.01721994535519126,0.018563457158690143,0.022324910525118803,0.02016882876204596,0.01634813060340184,0.017624431792996796,0.015483593729957158,0.019456209379387253,0.03057922483445217,0.05496723631321737,0.10393188946932255,0.4338983966340687
WIN_20260823_22_07_55_Pro_jpg,C,147.80675194680256,59.1416233268189,225.5,239.0,72.3886099671914,69.45090078644225,133.491309293663,65.00272109603759,-0.12317806592846811,0.0015583353152850525,0.5423294168205051,0.19499658219959862,54.52128601074219,25.967121124267578,0.4388844259083271,4.396714925765991,0.8068180084228516,15.172369003295898,0.12942316207866272,0.059839149528390895,6.595550665290334,0.4316075104726871,0.09990861046845492,7.0446676945385445,3.082242579907958,0.35489671386017657,0.09488561080729543,0.05861685003571349,0.03055151561543172,0.018291566941678498,0.015776151571349806,0.01534657532702811,0.016040741225980558,0.0186013381647712,0.021096150438441173,0.017873779959579394,0.01633748871815312,0.016917596015393166,0.016855955357272013,0.01933040278992188,0.028886831875299578,0.05443750747754339,0.10107109942517281,0.4422543309462122
WIN_20260823_22_07_57_Pro_jpg,C,145.36103853812386,61.2343042974659,224.0,237.5,71.050501074665,67.49236732686262,131.68982216405573,64.17996506397934,-0.006256905647247769,0.08325024104703571,0.5487497637889256,0.20576530245440716,53.76457977294922,25.546266555786133,0.8372647166252136,4.634595155715942,3.64612078666687,15.283744812011719,0.12006723377236057,0.049172762136774247,7.630808172611616,0.41062522934379375,0.0965076382027156,7.118340044771609,3.0543948201443083,0.3570322144837064,0.09637260372815423,0.05792171173659069,0.02870692416213268,0.01775820081864945,0.015509599780343851,0.01390057218346442,0.014950790828692499,0.018996478318512214,0.019086469872250975,0.01911852126541392,0.01705445633376499,0.014733349160295818,0.01588026776521672,0.018268176266792953,0.030455923098698837,0.05579808110440697,0.10273113106501482,0.4433114688642189
WIN_20260823_22_07_59_Pro_jpg,C,145.22408536585365,63.47926712103713,221.0,230.0,71.90599777344838,68.99375679139789,129.0495268526484,67.08001244835913,-0.17552878026327903,-0.22388021608931064,0.556081269134428,0.17917929587316392,53.30851364135742,27.460866928100586,2.7553627490997314,4.844746112823486,0.34569746255874634,15.15598201751709,0.10561902541384938,0.07035647279549719,8.914207136398225,0.4005803733726307,0.0976337747871242,7.135664865934176,3.0190054506477795,0.345512773855448,0.10258801585451154,0.05750054589125846,0.028388533259114945,0.016231166751583086,0.012590347400326416,0.013028604701943372,0.014829949907724757,0.016826923076923076,0.019797656306863674,0.017395734769633887,0.01457216134297039,0.013902030715481475,0.012429643527204503,0.018229891455608126,0.029244629244629245,0.05895625591382197,0.11077953271708275,0.4392604993085377
WIN_20260823_22_08_00_Pro_jpg,C,146.7047864265579,64.73145351903948,226.0,237.0,83.27292728805752,71.79962877687512,127.1384551696308,69.24620749538971,-0.1251165351975336,-0.2092382468063373,0.6164248667319208,0.18147632405846553,52.38967704772949,27.78878879547119,2.250951588153839,5.321962118148804,1.757470428943634,16.293107986450195,0.12272028255671333,0.06883708318360443,8.705650071770762,0.39477453414588737,0.09623137021630643,7.169870009905932,2.9835333545623826,0.3512674436658785,0.10233434289607769,0.06077507275450056,0.02811643756352401,0.016629434888309095,0.012915145479673495,0.01288666298699553,0.01294671207664212,0.016959023677854127,0.019656241596724112,0.017068679671443442,0.014569417968666124,0.014236483422268199,0.014133858663890823,0.01646565157353871,0.029103774028110138,0.05774461079367395,0.11161088514137851,0.4449359332043785
WIN_20260823_22_08_02_Pro_jpg,C,144.82251990863634,63.094596662112416,221.0,235.0,77.47785894369385,71.16466406592593,127.91373239436619,65.68973120211841,0.074385822678332,-0.004524581439923166,0.5576960372357619,0.2698939470456677,52.948997497558594,26.17432403564453,1.5237253904342651,5.476883411407471,4.477858066558838,16.599843978881836,0.09860521528198908,0.023373983739837397,8.39545447373264,0.4036959654058123,0.09653882643748656,7.148376183682062,3.004082408444718,0.34954517889630077,0.0983400402414487,0.05734048742646584,0.02813826561552456,0.017717143033520587,0.014630532748935119,0.013826561552456033,0.015160703456640388,0.018553235503264594,0.0187471717628806,0.016678518326976532,0.0164824989196864,0.014964788732394365,0.017228370221327966,0.01839310450977374,0.029175050301810865,0.05712553062462098,0.10080869189456139,0.4494796043700304
WIN_20260823_22_08_03_Pro_jpg,C,145.05318880766322,62.42770508902935,221.0,231.0,74.79103957636566,69.79380560421826,127.88065341948068,63.06835006461398,0.17494203985693338,0.11117138508190437,0.5514214046822743,0.2914459333125584,52.90342712402344,25.246732711791992,0.9966934323310852,5.071414470672607,5.452798366546631,15.893709182739258,0.08715654146710361,0.01594403831610789,8.379133245137183,0.4085161977464853,0.09696232601521702,7.154888674913461,3.111931554379666,0.3540969899665552,0.10142630744849446,0.05858522904331567,0.028443323525290738,0.016533557517164076,0.014620620115956643,0.015066199969563232,0.018262060569167553,0.01889552602706327,0.023620401337792644,0.020177625428482393,0.016945020114592223,0.016763297201915807,0.017066926734121662,0.019648829431438128,0.029424127784783524,0.05417744635519708,0.09862885634153942,0.4344848577081114
WIN_20260823_22_08_07_Pro_jpg,C,147.18409156077,63.36695196833546,231.0,241.0,69.72984921564901,68.40493238886413,127.528304165136,67.15010873526835,0.007589959878381295,-0.13487661155539749,0.5234715753371189,0.21989173520385408,52.247802734375,26.776758193969727,0.9377182722091675,4.36511504650116,2.3826261162757874,13.208585739135742,0.1630019592934115,0.05858224169485997,8.930532371019542,0.39919055094298195,0.09900769089621078,7.147255165442841,2.9687692342321745,0.34890106707656665,0.10339318204099554,0.06034217351821347,0.027529898902268986,0.015080785043652983,0.013035198986826098,0.014659368973117821,0.012951137768298236,0.01716208053844672,0.018568147269379803,0.016103144815601222,0.013810702508616109,0.013336073759792256,0.01422209350966953,0.01742583320702846,0.028713630033254608,0.05767190515342739,0.10656582533211552,0.4486069805899505
WIN_20260823_22_08_09_Pro_jpg,C,143.52633447745296,62.3185221796973,223.0,238.0,68.62274752954853,69.63217941454035,126.84831915755366,64.73951458340618,0.07086252946010757,-0.01811953531759942,0.6016787485692484,0.2598157168847937,52.29094696044922,26.023563385009766,1.2747387886047363,4.840765476226807,0.9095407128334045,15.61196517944336,0.11382424011191657,0.0315654663251469,9.358009734073333,0.3871256010072163,0.09392295678163962,7.172021387180554,2.9679563765524244,0.3517406187431376,0.10426397468735875,0.059234507897934385,0.02594048946534421,0.01589573602531264,0.013334337803224348,0.013973268529769137,0.014202711426726921,0.017313222606960502,0.018252244850049885,0.016608955924643464,0.013850578085568402,0.014338306529742297,0.0125594225013205,0.01692178518374992,0.02861503243037009,0.05962791243617583,0.11014012354979659,0.44532199270959905
WIN_20260823_22_08_11_Pro_jpg,C,144.11547525530244,65.76060827170852,229.0,240.0,69.45535480492275,69.00164343742681,129.88151348520555,72.36341875603678,-0.02120294731257318,-0.323491991011665,0.5704188135817149,0.19797859690844233,52.908660888671875,28.757551193237305,1.0557042360305786,3.773021936416626,2.695701837539673,13.635103225708008,0.15167583136946844,0.04896860986547085,9.742171150237269,0.3940110398215202,0.09532146651658452,7.1747035187119295,2.9559554088292037,0.35257920921707253,0.10473946059177795,0.059970104633781766,0.02618308766485648,0.014349775784753363,0.012110500130924325,0.011586802827965436,0.014070550931430836,0.016845025762980578,0.01891856506938989,0.017412935323383085,0.014270751505629746,0.014074365017020163,0.012496263079222721,0.01600077579519007,0.02724980605120248,0.059783326727440876,0.11043466876145588,0.43970104633781765
WIN_20260823_22_08_13_Pro_jpg,C,140.0707264957265,59.37558742764729,223.0,233.0,78.69650532610727,71.16423767295937,125.37550471063257,61.76001915051371,-0.01686019880930275,-0.1906461000265629,0.6316576340870865,0.19094643703586664,51.51974868774414,25.098588943481445,2.1985392570495605,5.317460060119629,1.109427571296692,15.681305885314941,0.11932352020043846,0.017225180081428124,10.49506663296349,0.3925808359373779,0.09897101810857127,7.104037904095591,3.023214176942656,0.3421790319566436,0.10349186285353136,0.05955585464333782,0.029487179487179487,0.01547779273216689,0.013655674691482905,0.013746247432453784,0.01517297187942545,0.017775319955759202,0.021367521367521368,0.018565334176015167,0.013983251698530574,0.013888888888888888,0.01420940170940171,0.018170327065887185,0.02912621359223301,0.056746914829051184,0.10534188034188034,0.43774687944383
WIN_20260823_22_08_21_Pro-2-_jpg,C,153.78205885829098,60.77228844799729,232.0,241.0,70.42722912792405,70.26966900445981,141.46046566599694,65.66527350013779,-0.04375453584337816,-0.1263015455949504,0.5426072568254343,0.21846032992930087,57.945430755615234,26.446945190429688,-0.33080270886421204,4.100363731384277,1.198596477508545,14.072188377380371,0.16834687285896055,0.07037290789860037,8.33894106131873,0.40415294176966376,0.09771323308998847,7.153154021674151,3.026330452108193,0.35635952515545505,0.10231660231660232,0.05566717882047039,0.028279654359780047,0.017328019407381736,0.014019219898247597,0.014182720718591182,0.015262860373092142,0.017071791972866027,0.01732127096204766,0.018169429934135818,0.014894086496028244,0.013399954576425165,0.014308426073131956,0.01808296891620376,0.029429145491076704,0.05505935556811758,0.10688068904766565,0.4421707179197287
WIN_20260823_22_08_21_Pro_jpg,C,149.7388113282808,63.3956873158732,231.0,240.0,68.6874278013092,66.93566488830896,136.92886022333462,69.33153564594308,-0.1622158783839344,-0.17831112212898095,0.5345831671320304,0.20909453530115676,55.99072265625,27.6987247467041,0.8769997954368591,3.8122243881225586,0.10129637271165848,14.08534049987793,0.17160767924774717,0.047378395451674035,8.367632046075279,0.40364853786580224,0.09929992453881523,7.066193708998372,3.014315755376859,0.3540282392026578,0.10075787794176307,0.05901039661147478,0.026166733147187874,0.015084236646206086,0.013895408881795137,0.013284559106661533,0.014270960473195005,0.018268847227762265,0.020185898037742935,0.018194070080862535,0.01572675626991825,0.014359792580773833,0.014270960473195005,0.016627407510045725,0.026396009422197587,0.058247355361107485,0.1055896565234426,0.4428986710963455
WIN_20260823_22_08_23_Pro_jpg,C,147.7120441296696,58.28078491733468,225.0,235.5,67.96542124231442,65.05886110455353,131.86275839646706,61.830555286463266,-0.03840149999903574,-0.11426590060117756,0.5243617060685328,0.2181845638359775,54.335588455200195,24.59140396118164,0.44426245987415314,4.027842879295349,2.2703083753585815,14.651861667633057,0.11684677946808672,0.039248119819327035,7.864313190116482,0.40791568114377924,0.11045690398985956,6.919613300053845,3.091621618997097,0.35518372777947116,0.09444346717711868,0.056614521716679314,0.028529365981958578,0.017901466202378622,0.015603769966519375,0.014942909661234446,0.01697387485982713,0.019940489983779078,0.022419155464350714,0.019479576112014695,0.01767306320299901,0.01610432137063056,0.01654154234271152,0.01899105285238998,0.03005125336494964,0.05624462412921148,0.09373281021518694,0.4387290425672709
WIN_20260823_22_08_24_Pro_jpg,C,149.5710659898477,60.279739059112494,230.0,241.0,76.46505271378368,65.62299744799263,135.9221007418977,62.3078294327101,-0.03849813691837631,-0.13324051385287047,0.5888324873096447,0.24658336587270596,55.788658142089844,24.987674713134766,0.973804771900177,3.731778383255005,0.5251777172088623,14.034936904907227,0.13090589613432252,0.05073280721533258,8.165050375124324,0.4015220214903221,0.11051233972811805,6.903952361422933,3.073690215625553,0.35580608793686586,0.09575012800819252,0.0585916774046843,0.0275465715418153,0.017281891912377775,0.013861772745021476,0.0151308082780164,0.017180788754392814,0.01952041220768926,0.02054119608883499,0.01743348745546881,0.015993329796103996,0.015360983102918587,0.013861772745021476,0.01984216459977452,0.030101465614430663,0.053763440860215055,0.10017835909631391,0.4366403607666291
WIN_20260823_22_08_28_Pro_jpg,C,151.95317956423844,59.56592762399796,228.0,240.0,63.79182341231787,64.70652347221043,141.10644133119112,64.05866211503543,-0.04026563016466409,-0.15583997420273143,0.4764448486610598,0.15594090308350106,57.7882022857666,25.40784454345703,-1.307671070098877,3.616768717765808,2.1298407316207886,13.439120292663574,0.14491346658561316,0.0702318265454128,7.3068338791919345,0.421143449599806,0.09922446772453195,7.0536221788558,3.112022587750468,0.35308881925355073,0.09635989723193433,0.05545422926435964,0.02709726848394979,0.018535076463002058,0.017296131818991034,0.015989117676345543,0.018325873305982725,0.022787899987405512,0.023146414141584522,0.02177213649402411,0.018421456883162598,0.016488211160151527,0.015430745094850559,0.019889006938176024,0.029200302480182794,0.05328664972554633,0.09796663197717725,0.431003037014297
WIN_20260823_22_08_29_Pro_jpg,C,149.20988426649984,61.806391180335545,229.0,240.0,74.95643307378569,69.13173139079782,135.04625509825732,66.22318747811373,-0.055256977798336604,-0.12683526736081038,0.5437707277391903,0.19127120950911897,55.3907356262207,26.333904266357422,-0.7566059827804565,3.9086453914642334,2.1976633071899414,13.943882942199707,0.14623615543457857,0.054875787912495366,7.755159294362583,0.4013766037226478,0.10277566897645496,7.030692508690096,3.0777063323171907,0.35448344909580126,0.1010322177040976,0.057708011977134564,0.02759526938239159,0.017170967143122332,0.015407462409504363,0.015243625805280828,0.016415369649805448,0.020258103241296517,0.021608643457382955,0.01968968333182107,0.01629377431906615,0.014591439688715954,0.015906362545018007,0.018099127529237053,0.03146463708928903,0.05531835901243735,0.10302580285873399,0.43789129843026947
WIN_20260823_22_08_30_Pro_jpg,C,146.1552695092518,60.25570864702684,227.0,239.0,71.12252591894439,67.85656154902387,134.0349512827389,66.24944213398724,-0.16938746084662892,-0.17538216524022507,0.5098963242224317,0.20022384542884072,54.93434524536133,26.05832862854004,0.3706390857696533,4.066492557525635,0.06451370567083359,14.321117401123047,0.13860744580584355,0.054076343072573044,7.668206456155964,0.40540903926494043,0.10204260298794467,7.034309528756838,3.091709868640537,0.3497595316093957,0.10018408382894364,0.057848995111352525,0.02924100821297083,0.019258000566411783,0.01416029453412631,0.014481094127111826,0.01537691317408096,0.02329368450863778,0.02224288370762409,0.018604019554589898,0.016159695817490494,0.014659873066952713,0.016090104585679808,0.018673421300659757,0.028289473684210528,0.054163126593033135,0.10103370150099122,0.4351973684210526
WIN_20260823_22_08_31_Pro_jpg,C,149.0157097972008,55.97310570101851,226.0,237.0,64.09086745442887,66.62602058884728,136.29724840521754,59.37268843440316,-0.024715912157832403,-0.09514854995027353,0.47313769751693,0.22865756902570614,55.94844436645508,23.286680221557617,0.21962127089500427,3.1971335411071777,-0.46170535683631897,12.747818946838379,0.12726118692478577,0.030557614694012025,8.081056614613471,0.4054965304108754,0.10971908473908898,6.910491203694839,3.0681029642118878,0.35485327313769754,0.09661399548532731,0.05684596577017115,0.030277063696086834,0.018851756640959727,0.01564945226917058,0.01570979720079977,0.016720204266534883,0.020152056425757993,0.02348993288590604,0.020610057708161583,0.017114914425427872,0.01584684437116424,0.01475768827953918,0.01932765411743153,0.029831799428752775,0.05417607223476298,0.09119638826185102,0.43601722084821837
WIN_20260823_22_08_32_Pro_jpg,C,147.16724750009294,57.565500695332446,221.25,234.0,74.19066131778943,65.84072344268999,129.73845612926408,61.950974351325655,-0.01308679833599119,-0.0459410450291735,0.5929875744335675,0.2537433968000608,53.43708038330078,24.952345848083496,0.29337918013334274,3.5632182359695435,2.1273592114448547,14.337497234344482,0.10611129697780752,0.023159535511857152,7.298381545130025,0.43600442905062475,0.11020160702826387,6.8836395275927735,3.1101842824446067,0.3565292504338793,0.09688873006866852,0.057913002599413746,0.0311145481746586,0.019363052483563258,0.015063486295943035,0.015244154769294435,0.017605689827178493,0.018855203241387335,0.022568671458888148,0.020597692842505858,0.01936088197354128,0.015765203757230648,0.015893387986887025,0.018669535209347856,0.03331380946475812,0.053670557476178084,0.09900440332091869,0.43088687739264314
WIN_20260823_22_08_34_Pro_jpg,C,145.78181818181818,59.1054247926181,228.0,239.0,72.20472440944881,63.1514265148939,128.8658729420519,66.14490692606773,0.004760172520920643,0.0308762911751597,0.5485071156171519,0.289687766328349,52.74717330932617,25.845739364624023,0.6190345287322998,3.458528757095337,3.5741283893585205,14.35472583770752,0.13887080271602642,0.0446269466181142,7.029959506847387,0.40986516756517477,0.10066545613637082,7.074886031880038,3.0912901848755743,0.354571667751837,0.09781843771991555,0.05872782211203223,0.02826647900539526,0.017277446346943517,0.01384001876612714,0.014778325123152709,0.017945109078114006,0.01847507331378299,0.024631536442560064,0.01935483870967742,0.016422287390029325,0.012517666060973147,0.014895613417780906,0.018129697063608896,0.031378299120234605,0.05653139511407228,0.0993431855500821,0.4449828386836261
WIN_20260823_22_08_38_Pro_jpg,C,145.9719570238936,60.46277550799441,224.5,237.0,61.60823071471709,61.97174584361407,131.92130685747577,64.45578458325247,0.07834027832722364,-0.05929789255282048,0.505538232827005,0.2586263224717107,54.13907241821289,25.59757900238037,-1.0873583555221558,3.3168329000473022,2.80362731218338,13.30143928527832,0.11489054540377469,0.04120436557169232,8.635049852108377,0.401102763518877,0.09988016119163254,7.1027710521469425,3.050037318160806,0.3554909187319665,0.0967949546422461,0.058245389617311585,0.029553315585580844,0.019412626585254906,0.015027540545460098,0.014493272256314261,0.015363153068766872,0.01864033417500988,0.02096685584739843,0.020911468891458226,0.016000696447173477,0.014669095704299164,0.014053422294843864,0.017790008512337405,0.029899967655264183,0.056522420751677696,0.09888545273491983,0.4447183840422412
WIN_20260823_22_08_39_Pro_jpg,C,143.34565667013106,60.116065774752,221.0,235.0,83.58248168590382,66.29195976957723,127.68645512606912,60.729371991382564,0.08021989775286519,0.04284026970875959,0.6907826915736901,0.2941908142522845,52.67696189880371,24.690969467163086,0.2137821465730667,4.784349679946899,5.358096122741699,17.59517765045166,0.06600589488083639,0.021812679373942476,8.61095610975054,0.3930092291966587,0.09669400987357835,7.153046292487733,3.0384262481162274,0.3537433647229182,0.09627597476295494,0.059578392271184985,0.02891656507412174,0.018391746034237728,0.013748538367257174,0.014260376579370009,0.016341759219523425,0.01886003576607692,0.02045837701175641,0.019421845036611388,0.016407760569615074,0.01482656137379672,0.01543062515778379,0.01770440868807873,0.028030290732724124,0.05670973295698904,0.10147722039707233,0.44348927634170077
WIN_20260823_22_08_40_Pro_jpg,C,139.30815843259455,63.16288149610795,218.5,231.5,72.67784015032248,63.180816196613165,122.21151395485998,69.21515394540366,-0.015152005697557678,-0.10069682945388982,0.5418967417618041,0.23645814725478959,50.52239418029785,27.70893383026123,-0.7759187519550323,4.177086353302002,3.872707486152649,15.023354053497314,0.09276496166018296,0.02619518404480732,7.140740622901339,0.42179419204310176,0.10076704661745178,7.022972153441611,3.0629050929436525,0.34697429742817837,0.09597699563691577,0.05957178154977355,0.029227256781821465,0.018118125754517073,0.014602733621296639,0.015182990070610636,0.015231286722106425,0.020020635473752747,0.0238884203355689,0.020141087631962158,0.01757634488894247,0.013815284212484302,0.015408234837119221,0.018688571523631393,0.03052654934760618,0.05394644100452337,0.10252995916652188,0.42935919755241725
WIN_20260823_22_08_41_Pro_jpg,C,145.8451164213198,63.88529807091747,224.5,236.0,66.91527047148165,66.1829691984079,129.60100321752716,67.29680460528253,-0.1618560819888709,-0.13199496363261717,0.525832947172793,0.22689373623139958,53.4139347076416,26.831671714782715,-1.044521301984787,4.411103963851929,2.297540257219225,15.027143478393555,0.11776167857486514,0.04168061506744273,7.89913003101004,0.40446911057700796,0.10008978051029924,7.072802040632826,2.999564394821332,0.35227458994230215,0.09942411287370552,0.05913894411155085,0.029356164058904156,0.017294359970269204,0.013280831205117003,0.01291992315545676,0.014233033520790438,0.016899318398275354,0.018795502507734176,0.016946001139897367,0.015737190401258844,0.013869223823464154,0.01434531269476612,0.01853815664962429,0.029635176790782206,0.05845113330254749,0.10032604896186674,0.4465009303760159
WIN_20260823_22_08_43_Pro_jpg,C,152.11494580648048,57.243850214404375,229.0,240.5,57.48888030503947,60.981365763928764,142.32036806434024,59.4206860825218,-0.020466204508766378,-0.004753926493373223,0.45850389924333157,0.23801574549776205,58.09782409667969,23.28263282775879,0.051624447107315063,4.40364933013916,2.5931910276412964,13.680750846862793,0.14255451606476705,0.053109967690768936,8.35997111202273,0.4061045079840047,0.1014929392450348,7.050346555789753,3.0468801697298247,0.35883723524688593,0.09582390419410962,0.05765730388784297,0.03037792524949379,0.01641017882119241,0.015297681227403232,0.015294930668877358,0.013949214977169994,0.01806758092976984,0.020137041032139445,0.01770132648290773,0.017828297875445716,0.013823010237828939,0.015488043383988653,0.019223212140651088,0.03240161329699919,0.05494744180773481,0.09161311647048787,0.44819204126771905
WIN_20260823_22_08_44_Pro_jpg,C,153.09575795383657,57.48939277289834,231.0,241.0,55.84248039914469,58.14604982042199,141.6720991890206,59.30369982852923,0.22531226783089106,0.10078082023119952,0.4383464005702067,0.2505878806150136,57.49235916137695,23.278514862060547,-0.7275230288505554,4.334175109863281,5.370978832244873,13.941035270690918,0.15375339161893278,0.05933072053059994,8.310265209636704,0.4081982817187032,0.09822299825210126,7.105052921211905,3.0568556053086593,0.36373671864219675,0.09438388298606319,0.05689107756107043,0.02966744859942045,0.019716611395839613,0.014350765834138263,0.014953271028037384,0.015868635297364427,0.016328646407049827,0.019732303021940113,0.018558951965065504,0.01669656409548779,0.016006623430384986,0.01639344262295082,0.021641936110931122,0.034790473319264395,0.05450531254312129,0.08845039326617911,0.44541484716157204
