canonical_split,canonical_filename,source_export_split,source_image_id,source_filename,source_group,leakage_group,sha256,width,height,annotation_count,class_counts_json
train,c97785e0bda3_WIN_20260902_18_07_40_Pro_jpg.rf.522f8ed2ec8d05418297386606402be8.jpg,train,514,WIN_20260902_18_07_40_Pro_jpg.rf.522f8ed2ec8d05418297386606402be8.jpg,WIN_20260902_18_07_40_Pro.jpg,WIN_20260902_18_07_40_Pro.jpg,c97785e0bda3b81c14292ef58d31041abd1b36b5385afe363ee68e8d817f6562,640,640,13,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":4,""10"":6,""11"":3}"
train,efcbc6a8a256_WIN_20260902_18_07_40_Pro_jpg.rf.255cd90b9ba0aa2067565931c5ca891d.jpg,train,544,WIN_20260902_18_07_40_Pro_jpg.rf.255cd90b9ba0aa2067565931c5ca891d.jpg,WIN_20260902_18_07_40_Pro.jpg,WIN_20260902_18_07_40_Pro.jpg,efcbc6a8a25635bd367b4b4a19466875f53f502fabf417b5b60a28774a8e6fd4,640,640,13,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":4,""10"":6,""11"":3}"
train,705327b34779_WIN_20260902_18_07_40_Pro_jpg.rf.8bf07209e6d951f39931c9abd85b7b71.jpg,train,740,WIN_20260902_18_07_40_Pro_jpg.rf.8bf07209e6d951f39931c9abd85b7b71.jpg,WIN_20260902_18_07_40_Pro.jpg,WIN_20260902_18_07_40_Pro.jpg,705327b34779fe35dfffca03e956df4d38e1b4e5deb542494c7541b5e8810c45,640,640,13,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":4,""10"":6,""11"":3}"
train,7dd56cc30c3c_WIN_20260902_18_08_00_Pro_jpg.rf.d3347cb17a2e7f7513f0007dccaddfbb.jpg,valid,18,WIN_20260902_18_08_00_Pro_jpg.rf.d3347cb17a2e7f7513f0007dccaddfbb.jpg,WIN_20260902_18_08_00_Pro.jpg,WIN_20260902_18_08_00_Pro.jpg,7dd56cc30c3cc51b4e1412ccc42440d04e9448b26c1ae629e127b93d580c46eb,640,640,11,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":4,""10"":6,""11"":1}"
train,c62b9f7efdd4_WIN_20260902_18_08_30_Pro_jpg.rf.e168a7ccf4120131a101c4c1378a5006.jpg,train,362,WIN_20260902_18_08_30_Pro_jpg.rf.e168a7ccf4120131a101c4c1378a5006.jpg,WIN_20260902_18_08_30_Pro.jpg,WIN_20260902_18_08_30_Pro.jpg,c62b9f7efdd4158e7deb0915087f4c9dfb7411856a9c0383cadbc3d40c7cfcc5,640,640,14,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":4,""10"":6,""11"":4}"
train,32a62ceb739a_WIN_20260902_18_08_30_Pro_jpg.rf.0e27ad39523b244cc83f4358d1e93217.jpg,train,526,WIN_20260902_18_08_30_Pro_jpg.rf.0e27ad39523b244cc83f4358d1e93217.jpg,WIN_20260902_18_08_30_Pro.jpg,WIN_20260902_18_08_30_Pro.jpg,32a62ceb739aa231df0c2dd8a4b45bac8c9a085a2384586919cd4fff6919b82b,640,640,14,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":4,""10"":6,""11"":4}"
train,6cd5b1eda469_WIN_20260902_18_08_30_Pro_jpg.rf.1f076c0380329e5048db6178cdf3cd47.jpg,train,691,WIN_20260902_18_08_30_Pro_jpg.rf.1f076c0380329e5048db6178cdf3cd47.jpg,WIN_20260902_18_08_30_Pro.jpg,WIN_20260902_18_08_30_Pro.jpg,6cd5b1eda4693c071d1905f96f9a6a6ae870d974c84d21be55fa371aff288a80,640,640,14,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":4,""10"":6,""11"":4}"
train,060db807bb27_WIN_20260902_18_08_40_Pro_jpg.rf.46d8357d020ff43fc1310cfe60208e9e.jpg,train,143,WIN_20260902_18_08_40_Pro_jpg.rf.46d8357d020ff43fc1310cfe60208e9e.jpg,WIN_20260902_18_08_40_Pro.jpg,WIN_20260902_18_08_40_Pro.jpg,060db807bb276fcbf17066a552908f22de687ee76ed2c58b358d73a010add7ae,640,640,13,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":5,""10"":6,""11"":2}"
train,577245816b32_WIN_20260902_18_08_40_Pro_jpg.rf.52b2d9b95e16a4e16318f2369c05dda8.jpg,train,22,WIN_20260902_18_08_40_Pro_jpg.rf.52b2d9b95e16a4e16318f2369c05dda8.jpg,WIN_20260902_18_08_40_Pro.jpg,WIN_20260902_18_08_40_Pro.jpg,577245816b32b6aae8157aacf4c76182fa04b51b3db941cb000cbac460555e6a,640,640,13,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":5,""10"":6,""11"":2}"
train,8dc198568c0d_WIN_20260902_18_08_40_Pro_jpg.rf.d08b6e7dabef748dda261569893d306f.jpg,train,48,WIN_20260902_18_08_40_Pro_jpg.rf.d08b6e7dabef748dda261569893d306f.jpg,WIN_20260902_18_08_40_Pro.jpg,WIN_20260902_18_08_40_Pro.jpg,8dc198568c0dce4d7b66681d647270b2f0f7f702d5f900c2f5e3d71ad143ab9c,640,640,13,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":5,""10"":6,""11"":2}"
train,efc4d151ac1a_WIN_20260902_18_09_17_Pro_jpg.rf.d6ed664ceda7bc40799d60e2a34bcfc9.jpg,train,361,WIN_20260902_18_09_17_Pro_jpg.rf.d6ed664ceda7bc40799d60e2a34bcfc9.jpg,WIN_20260902_18_09_17_Pro.jpg,WIN_20260902_18_09_17_Pro.jpg,efc4d151ac1a077143709167499d8a6800f7e6141f7a0b5760ebc53d3606ad4b,640,640,12,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":4,""10"":6,""11"":2}"
train,85b274080c19_WIN_20260902_18_09_17_Pro_jpg.rf.a4c4616b6abe93830f8dcf5c2b9cada3.jpg,train,656,WIN_20260902_18_09_17_Pro_jpg.rf.a4c4616b6abe93830f8dcf5c2b9cada3.jpg,WIN_20260902_18_09_17_Pro.jpg,WIN_20260902_18_09_17_Pro.jpg,85b274080c194273a1540cbec0eef7236b23b4f9895eb7767719f40ed0aa31f7,640,640,12,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":4,""10"":6,""11"":2}"
train,8582ae116062_WIN_20260902_18_09_17_Pro_jpg.rf.27712206bdfa279900072442de125522.jpg,train,805,WIN_20260902_18_09_17_Pro_jpg.rf.27712206bdfa279900072442de125522.jpg,WIN_20260902_18_09_17_Pro.jpg,WIN_20260902_18_09_17_Pro.jpg,8582ae116062bc12d61a0a7b4db097ec6ffa9ac5672e3dff21099dcaa11b16ed,640,640,12,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":4,""10"":6,""11"":2}"
train,4d6c85db1140_WIN_20260902_18_09_29_Pro_jpg.rf.4a576e33ac1bca1db981090eca17dff1.jpg,train,137,WIN_20260902_18_09_29_Pro_jpg.rf.4a576e33ac1bca1db981090eca17dff1.jpg,WIN_20260902_18_09_29_Pro.jpg,WIN_20260902_18_09_29_Pro.jpg,4d6c85db11409d50d988a3e52dd8b8a35aa6f077b1634b78e3507b82c341a73e,640,640,13,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":5,""10"":5,""11"":3}"
train,63e9902e0946_WIN_20260902_18_09_29_Pro_jpg.rf.4f7291904c0bdcbfe1916cf26fa3db47.jpg,train,206,WIN_20260902_18_09_29_Pro_jpg.rf.4f7291904c0bdcbfe1916cf26fa3db47.jpg,WIN_20260902_18_09_29_Pro.jpg,WIN_20260902_18_09_29_Pro.jpg,63e9902e09468207fbb524759c5d954b822f9a52e44a766d074d254578b4f5f1,640,640,13,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":5,""10"":5,""11"":3}"
train,1c9880a7ec5d_WIN_20260902_18_09_29_Pro_jpg.rf.9e31931356ab505bfab7b6f7704693c0.jpg,train,379,WIN_20260902_18_09_29_Pro_jpg.rf.9e31931356ab505bfab7b6f7704693c0.jpg,WIN_20260902_18_09_29_Pro.jpg,WIN_20260902_18_09_29_Pro.jpg,1c9880a7ec5d40a9de15dd5be67f4076e68a53e70b5a5d3292a6621d842fff5d,640,640,13,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":5,""10"":5,""11"":3}"
train,1647242cf223_WIN_20260902_18_09_47_Pro_jpg.rf.3773b966a17edaa781eccbdfa04d7070.jpg,train,109,WIN_20260902_18_09_47_Pro_jpg.rf.3773b966a17edaa781eccbdfa04d7070.jpg,WIN_20260902_18_09_47_Pro.jpg,WIN_20260902_18_09_47_Pro.jpg,1647242cf2233efda6b17c0cf514802b5839d44d6cadd57d243d1474191f8d29,640,640,12,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":4,""10"":5,""11"":3}"
train,33389841c7f2_WIN_20260902_18_09_47_Pro_jpg.rf.9b94e2a96f2f293e4e461d1694868e54.jpg,train,477,WIN_20260902_18_09_47_Pro_jpg.rf.9b94e2a96f2f293e4e461d1694868e54.jpg,WIN_20260902_18_09_47_Pro.jpg,WIN_20260902_18_09_47_Pro.jpg,33389841c7f2d27494cc2368d86eb370e5c51fbfd96e8261c8bf63709da9fcd9,640,640,12,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":4,""10"":5,""11"":3}"
train,ccec86e2fc52_WIN_20260902_18_09_47_Pro_jpg.rf.fc262d00d09672b5f8ff3b80d6899607.jpg,train,99,WIN_20260902_18_09_47_Pro_jpg.rf.fc262d00d09672b5f8ff3b80d6899607.jpg,WIN_20260902_18_09_47_Pro.jpg,WIN_20260902_18_09_47_Pro.jpg,ccec86e2fc52c00c75141c3b817baaf84e417dbcd9c290ea831630628a229562,640,640,12,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":4,""10"":5,""11"":3}"
train,b9b35e1a0a31_WIN_20260902_18_09_57_Pro_jpg.rf.ba82f32e87362cabf04385c63c0aeea7.jpg,train,219,WIN_20260902_18_09_57_Pro_jpg.rf.ba82f32e87362cabf04385c63c0aeea7.jpg,WIN_20260902_18_09_57_Pro.jpg,WIN_20260902_18_09_57_Pro.jpg,b9b35e1a0a31bc0ce77dbc73606b478f9ed533d873bdcf1787c9252df962f78c,640,640,13,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":3,""10"":6,""11"":4}"
train,9a7856dba69f_WIN_20260902_18_09_57_Pro_jpg.rf.193029db23272e1cc99e37bc41cbe2d6.jpg,train,568,WIN_20260902_18_09_57_Pro_jpg.rf.193029db23272e1cc99e37bc41cbe2d6.jpg,WIN_20260902_18_09_57_Pro.jpg,WIN_20260902_18_09_57_Pro.jpg,9a7856dba69f0374e8c4b91878232e06bd9d51b1b648722e17ece375c2c4b02c,640,640,13,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":3,""10"":6,""11"":4}"
train,27b75ab65205_WIN_20260902_18_09_57_Pro_jpg.rf.7b550fb06d6179b1267147ebfe4c92b2.jpg,train,823,WIN_20260902_18_09_57_Pro_jpg.rf.7b550fb06d6179b1267147ebfe4c92b2.jpg,WIN_20260902_18_09_57_Pro.jpg,WIN_20260902_18_09_57_Pro.jpg,27b75ab652051a3594e150496d8b458d20c68ff0d788765617c4a79503849a29,640,640,13,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":3,""10"":6,""11"":4}"
train,8144eab6cf3d_WIN_20260902_18_10_13_Pro_jpg.rf.c5568182498e48338f7730386c383274.jpg,valid,23,WIN_20260902_18_10_13_Pro_jpg.rf.c5568182498e48338f7730386c383274.jpg,WIN_20260902_18_10_13_Pro.jpg,WIN_20260902_18_10_13_Pro.jpg,8144eab6cf3dd4a5332c2449f375577648e29830413792705e0d4cd2d38cb38b,640,640,14,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":4,""10"":6,""11"":4}"
train,02bf660d4b18_WIN_20260902_18_10_22_Pro_jpg.rf.b81daced5787550072d63c7da8d52264.jpg,valid,4,WIN_20260902_18_10_22_Pro_jpg.rf.b81daced5787550072d63c7da8d52264.jpg,WIN_20260902_18_10_22_Pro.jpg,WIN_20260902_18_10_22_Pro.jpg,02bf660d4b18e651b262e948e768adb7b080ad7306400624bafebedcac03e830,640,640,14,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":4,""10"":6,""11"":4}"
train,a522d456db13_WIN_20260902_18_10_30_Pro_jpg.rf.558438aa94d634f115be230b94293c7c.jpg,valid,7,WIN_20260902_18_10_30_Pro_jpg.rf.558438aa94d634f115be230b94293c7c.jpg,WIN_20260902_18_10_30_Pro.jpg,WIN_20260902_18_10_30_Pro.jpg,a522d456db13f6ae2f48e56d5ac869ccd080bdbf31c96704b921f5c0539779a8,640,640,13,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":4,""10"":6,""11"":3}"
train,8b2a30278ea4_WIN_20260902_18_10_50_Pro_jpg.rf.0eacfaa26dd3c3feb7c8a130871eec37.jpg,train,386,WIN_20260902_18_10_50_Pro_jpg.rf.0eacfaa26dd3c3feb7c8a130871eec37.jpg,WIN_20260902_18_10_50_Pro.jpg,WIN_20260902_18_10_50_Pro.jpg,8b2a30278ea472ce05f07dbbbbaa81cfd756fae742caecd944929870ae78760f,640,640,13,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":4,""10"":6,""11"":3}"
train,0332a13c438d_WIN_20260902_18_10_50_Pro_jpg.rf.6d53e1d933ef84fa60af8adac19f79f7.jpg,train,729,WIN_20260902_18_10_50_Pro_jpg.rf.6d53e1d933ef84fa60af8adac19f79f7.jpg,WIN_20260902_18_10_50_Pro.jpg,WIN_20260902_18_10_50_Pro.jpg,0332a13c438de78dd8e93040b61b22cee0be96f0d35705a72dbadc7fdf2c8944,640,640,13,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":4,""10"":6,""11"":3}"
train,57ea4707b4a3_WIN_20260902_18_10_50_Pro_jpg.rf.07835ee3af5977d451d2e62c8fd52980.jpg,train,844,WIN_20260902_18_10_50_Pro_jpg.rf.07835ee3af5977d451d2e62c8fd52980.jpg,WIN_20260902_18_10_50_Pro.jpg,WIN_20260902_18_10_50_Pro.jpg,57ea4707b4a353d0c8ec90220b115954cb3b2169efe5f678517cdd2011d6f5aa,640,640,13,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":4,""10"":6,""11"":3}"
train,3f52761b2518_WIN_20260902_18_11_41_Pro_jpg.rf.de9142777dbbef040360ca8451786bc7.jpg,train,281,WIN_20260902_18_11_41_Pro_jpg.rf.de9142777dbbef040360ca8451786bc7.jpg,WIN_20260902_18_11_41_Pro.jpg,WIN_20260902_18_11_41_Pro.jpg,3f52761b251893923c4b90120e4daa75354559b0731b449825ac9ee84868dbb4,640,640,13,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":4,""10"":6,""11"":3}"
train,e8c0b88423f3_WIN_20260902_18_11_41_Pro_jpg.rf.3b1793f6568dc066440340fcdb1e286f.jpg,train,574,WIN_20260902_18_11_41_Pro_jpg.rf.3b1793f6568dc066440340fcdb1e286f.jpg,WIN_20260902_18_11_41_Pro.jpg,WIN_20260902_18_11_41_Pro.jpg,e8c0b88423f33241544b363bcb5c6d8c4aa95fcb0404f6665e854c9f8d45e422,640,640,13,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":4,""10"":6,""11"":3}"
train,04ebedab2d7f_WIN_20260902_18_11_41_Pro_jpg.rf.66ecdb04b0bc5e4ef1cbeee9a8aa9484.jpg,train,596,WIN_20260902_18_11_41_Pro_jpg.rf.66ecdb04b0bc5e4ef1cbeee9a8aa9484.jpg,WIN_20260902_18_11_41_Pro.jpg,WIN_20260902_18_11_41_Pro.jpg,04ebedab2d7f21ed31011ac397c18d84669f3f5b85cdd388fa48995f89357d85,640,640,13,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":4,""10"":6,""11"":3}"
train,6bb23a116739_WIN_20260902_18_12_01_Pro_jpg.rf.20d7213101a79f273c57e9905199c695.jpg,valid,9,WIN_20260902_18_12_01_Pro_jpg.rf.20d7213101a79f273c57e9905199c695.jpg,WIN_20260902_18_12_01_Pro.jpg,WIN_20260902_18_12_01_Pro.jpg,6bb23a1167393e99715cb695c9d6a0dac6941e4c1e84285418f43fbe0a0c407e,640,640,13,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":4,""10"":6,""11"":3}"
train,f7d0703f3fbe_WIN_20260902_18_12_28_Pro_jpg.rf.759eaac3832d64c437c78dff75dcb67e.jpg,train,224,WIN_20260902_18_12_28_Pro_jpg.rf.759eaac3832d64c437c78dff75dcb67e.jpg,WIN_20260902_18_12_28_Pro.jpg,WIN_20260902_18_12_28_Pro.jpg,f7d0703f3fbee879b5823136b7c2649689374751787f264e6406852e59ed9e4f,640,640,12,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":4,""10"":6,""11"":2}"
train,96d46a06b338_WIN_20260902_18_12_28_Pro_jpg.rf.b4a09da72bea63cdd67c58b4ffdf7593.jpg,train,267,WIN_20260902_18_12_28_Pro_jpg.rf.b4a09da72bea63cdd67c58b4ffdf7593.jpg,WIN_20260902_18_12_28_Pro.jpg,WIN_20260902_18_12_28_Pro.jpg,96d46a06b3383d3b43b62ba234289657131cb7d94a0678645084ad8daa4c2c25,640,640,12,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":4,""10"":6,""11"":2}"
train,044cb5034aad_WIN_20260902_18_12_28_Pro_jpg.rf.0df0ce1c1b60b6b880abda38eb6637d1.jpg,train,316,WIN_20260902_18_12_28_Pro_jpg.rf.0df0ce1c1b60b6b880abda38eb6637d1.jpg,WIN_20260902_18_12_28_Pro.jpg,WIN_20260902_18_12_28_Pro.jpg,044cb5034aadd5ee604a0dd55c0ecfd778175c88a670a22f4425236a56c1126a,640,640,12,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":4,""10"":6,""11"":2}"
train,49fa0988c435_WIN_20260902_18_12_46_Pro_jpg.rf.790fd6ded13e7129850d3c160b24320d.jpg,valid,8,WIN_20260902_18_12_46_Pro_jpg.rf.790fd6ded13e7129850d3c160b24320d.jpg,WIN_20260902_18_12_46_Pro.jpg,WIN_20260902_18_12_46_Pro.jpg,49fa0988c435be702f134f14e91eb7ece84f0e7b37260478aa3c8a2c45f44004,640,640,5,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":1,""10"":4,""11"":0}"
train,2db575a03aa4_WIN_20260902_18_13_33_Pro_jpg.rf.e82564b2b994e99cc28c03d009bf40a4.jpg,train,192,WIN_20260902_18_13_33_Pro_jpg.rf.e82564b2b994e99cc28c03d009bf40a4.jpg,WIN_20260902_18_13_33_Pro.jpg,WIN_20260902_18_13_33_Pro.jpg,2db575a03aa4d1d868f6863240e2fd8b0554fff1384f3150518648e388b7fe03,640,640,11,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":4,""10"":6,""11"":1}"
train,db92208c8abb_WIN_20260902_18_13_33_Pro_jpg.rf.bb3a3f9082f1f2f9ccf4b1e53fbd5542.jpg,train,213,WIN_20260902_18_13_33_Pro_jpg.rf.bb3a3f9082f1f2f9ccf4b1e53fbd5542.jpg,WIN_20260902_18_13_33_Pro.jpg,WIN_20260902_18_13_33_Pro.jpg,db92208c8abb2367f0d331c35f714969a29f9a3fbd94eba13672f649e77c724b,640,640,11,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":4,""10"":6,""11"":1}"
train,21b280260102_WIN_20260902_18_13_33_Pro_jpg.rf.d1c966a0e7351eba8a674cf60d2a4b93.jpg,train,789,WIN_20260902_18_13_33_Pro_jpg.rf.d1c966a0e7351eba8a674cf60d2a4b93.jpg,WIN_20260902_18_13_33_Pro.jpg,WIN_20260902_18_13_33_Pro.jpg,21b28026010203b9b1a33dec98a899032311cd3dc7c50697046702d8df7efb4a,640,640,11,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":4,""10"":6,""11"":1}"
train,c8b5275bce88_WIN_20260902_18_13_50_Pro_jpg.rf.be01ab60f11f60987417db9c07720600.jpg,train,556,WIN_20260902_18_13_50_Pro_jpg.rf.be01ab60f11f60987417db9c07720600.jpg,WIN_20260902_18_13_50_Pro.jpg,WIN_20260902_18_13_50_Pro.jpg,c8b5275bce8885daf7cb6e056f857df06f6ecd650b96da16d73732674682d282,640,640,14,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":4,""10"":6,""11"":4}"
train,9ac91fe34559_WIN_20260902_18_13_50_Pro_jpg.rf.de3c6951a9e97717d0df99cd1398b52d.jpg,train,581,WIN_20260902_18_13_50_Pro_jpg.rf.de3c6951a9e97717d0df99cd1398b52d.jpg,WIN_20260902_18_13_50_Pro.jpg,WIN_20260902_18_13_50_Pro.jpg,9ac91fe3455946e64378bd9ebf6580a0ff5a0fa28a821e61a169228d86d4eff9,640,640,14,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":4,""10"":6,""11"":4}"
train,917e724dd6f0_WIN_20260902_18_13_50_Pro_jpg.rf.d3bcc0a3875c6c434527eb7d8391b9c8.jpg,train,650,WIN_20260902_18_13_50_Pro_jpg.rf.d3bcc0a3875c6c434527eb7d8391b9c8.jpg,WIN_20260902_18_13_50_Pro.jpg,WIN_20260902_18_13_50_Pro.jpg,917e724dd6f04db0d1b8ade1b6db22ad5113e84abae53a5ceb07906d87f26402,640,640,14,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":4,""10"":6,""11"":4}"
train,53986e67653f_WIN_20260902_18_13_59_Pro_jpg.rf.49b76bc26998fde3270c6e816e3586f7.jpg,valid,21,WIN_20260902_18_13_59_Pro_jpg.rf.49b76bc26998fde3270c6e816e3586f7.jpg,WIN_20260902_18_13_59_Pro.jpg,WIN_20260902_18_13_59_Pro.jpg,53986e67653f2320b87fc6ea2e75728beb6fabe43fb914212b5aa1e7de8ac7c2,640,640,14,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":5,""10"":5,""11"":4}"
train,9884fd5e2297_WIN_20260902_18_14_33_Pro_jpg.rf.a56fd1c5cda108ae279aabc66c5461ec.jpg,train,404,WIN_20260902_18_14_33_Pro_jpg.rf.a56fd1c5cda108ae279aabc66c5461ec.jpg,WIN_20260902_18_14_33_Pro.jpg,WIN_20260902_18_14_33_Pro.jpg,9884fd5e2297769bf4b10599d76907a849806d1af1b49e29cdccb61b0cf39ad2,640,640,11,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":4,""10"":5,""11"":2}"
train,33a06c319e33_WIN_20260902_18_14_33_Pro_jpg.rf.2130076cbdd1c3983a154ad5a71e3607.jpg,train,511,WIN_20260902_18_14_33_Pro_jpg.rf.2130076cbdd1c3983a154ad5a71e3607.jpg,WIN_20260902_18_14_33_Pro.jpg,WIN_20260902_18_14_33_Pro.jpg,33a06c319e33f8d20357d258b4dd5645fd9d2c9dcd9353e67dd510d684641fb3,640,640,11,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":4,""10"":5,""11"":2}"
train,e634e561ec44_WIN_20260902_18_14_33_Pro_jpg.rf.69bedcaa1c2f8616986a3a4584369386.jpg,train,533,WIN_20260902_18_14_33_Pro_jpg.rf.69bedcaa1c2f8616986a3a4584369386.jpg,WIN_20260902_18_14_33_Pro.jpg,WIN_20260902_18_14_33_Pro.jpg,e634e561ec44b720740f75707836601f22e910d7d85c06dbe89b2345420e6282,640,640,11,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":4,""10"":5,""11"":2}"
train,525d21b7d2ec_WIN_20260902_18_14_46_Pro_jpg.rf.78093036c4ad9af204759ac19f1243bb.jpg,test,12,WIN_20260902_18_14_46_Pro_jpg.rf.78093036c4ad9af204759ac19f1243bb.jpg,WIN_20260902_18_14_46_Pro.jpg,WIN_20260902_18_14_46_Pro.jpg,525d21b7d2ecc121050fb92f03adf775aea39af52d712545d0775259728213c6,640,640,13,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":4,""10"":6,""11"":3}"
train,e4e1565592cc_WIN_20260902_18_15_16_Pro_jpg.rf.4ba315af5443b61295e02f1bea5b306d.jpg,train,140,WIN_20260902_18_15_16_Pro_jpg.rf.4ba315af5443b61295e02f1bea5b306d.jpg,WIN_20260902_18_15_16_Pro.jpg,WIN_20260902_18_15_16_Pro.jpg,e4e1565592cc40a78eb7971592971b2114c6f093f4aa413de68075ee84dc2f6d,640,640,11,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":5,""10"":5,""11"":1}"
train,8a4e375e8ed3_WIN_20260902_18_15_16_Pro_jpg.rf.832bd29063dd4d42100afa5ca1b0e45e.jpg,train,481,WIN_20260902_18_15_16_Pro_jpg.rf.832bd29063dd4d42100afa5ca1b0e45e.jpg,WIN_20260902_18_15_16_Pro.jpg,WIN_20260902_18_15_16_Pro.jpg,8a4e375e8ed3003fdb91a484d6e0b7ad33ea57172cb5b8481a99bd5b863f2de1,640,640,11,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":5,""10"":5,""11"":1}"
